order_id,order_date,ship_date,region,state,category,sub_category,product_name,sales,quantity,discount,profit
15d02ab6-1bfb-47a0-ab3a-ce92996ad2b4,8/5/2023,8/7/2023,Central,New York,Technology,Copiers,Copiers manager,196.48,10,0.25,154.06
c7511ce6-b14a-4db4-990b-f220ce1a1620,6/15/2020,6/15/2020,East,Georgia,Technology,Copiers,Copiers elite,301.42,4,0.3,183.1
8b464a5f-19dd-4502-8bc9-481975e260cd,8/16/2021,8/26/2021,East,Florida,Office Supplies,Pens,Pens prime,282.63,7,0.1,174.38
4bb45305-d99a-4bbd-b11c-de9a7e0a07df,5/1/2022,5/8/2022,Central,Washington,Office Supplies,Paper,Paper will,373.18,3,0.1,309.79
d4734358-2657-4940-96f7-dab397d4d289,9/24/2020,9/29/2020,South,California,Technology,Copiers,Copiers soldier,150.87,4,0.15,65.23
a8693ac7-5725-430d-a086-edbbe786311b,7/17/2020,7/17/2020,West,Washington,Office Supplies,Pens,Pens plus,870.96,7,0.05,789.3
e58a82ec-97af-48d2-9e8a-3f5972d3277c,1/16/2024,1/21/2024,Central,Georgia,Furniture,Tables,Tables manager,523.35,9,0.15,326.44
a1b1de5e-f681-4228-9dab-b551b26056ac,7/3/2020,7/9/2020,East,Texas,Technology,Phones,Phones prime,968.35,4,0.2,517.76
34760a84-2c5d-4fb4-b2d8-bb02f1133714,5/8/2023,5/18/2023,West,Texas,Technology,Phones,Phones popular,321.46,1,0.3,125.45
d94c8d67-52c8-4b4b-b885-732f64bee2ae,4/13/2024,4/19/2024,Central,Illinois,Office Supplies,Paper,Paper will,430.55,10,0.2,196.48
beedc71b-65cc-4695-b955-93f8b67525f5,10/29/2022,11/5/2022,West,Illinois,Technology,Phones,Phones will,834.05,10,0.25,537.18
1571e737-9df4-4e25-9c55-687a7ef906e1,2/3/2022,2/8/2022,East,New York,Technology,Phones,Phones manager,767.22,4,0.2,469.55
f5070f70-d004-4a4c-9f25-40c8553762be,10/7/2020,10/12/2020,Central,Florida,Office Supplies,Binders,Binders will,484.14,10,0.2,207.79
2091c6eb-73f0-496e-adf9-551ca5455261,6/16/2023,6/20/2023,Central,Georgia,Technology,Phones,Phones manager,531.95,9,0.2,320.49
a60e9509-784b-40d4-b98a-f89b68f0949e,1/24/2022,1/29/2022,East,Georgia,Technology,Accessories,Accessories music,980.9,10,0.1,781.09
31622ea3-c901-4169-ac13-cb7eb9f6664c,9/4/2023,9/13/2023,South,Florida,Technology,Accessories,Accessories factor,735.33,10,0.15,335.86
403e751a-3c05-49e3-ab42-e0cd8e9af140,3/5/2020,3/14/2020,South,California,Technology,Accessories,Accessories will,231.25,8,0.1,138.48
7b7d965b-cb94-4b52-b745-3d61ee989d25,10/24/2022,11/2/2022,Central,Georgia,Office Supplies,Binders,Binders elite,741.03,3,0.2,342.83
9c412703-61d9-4e83-8f46-dc33b3a37359,2/10/2022,2/15/2022,Central,Georgia,Furniture,Bookcases,Bookcases factor,916.52,6,0.2,490.68
33425910-c84f-4c3a-9459-1ab3a9d9b923,5/19/2021,5/23/2021,West,Georgia,Technology,Phones,Phones popular,263.62,5,0.3,125.25
8a681475-574b-416c-85f6-62c8efc037b7,9/9/2022,9/14/2022,South,Ohio,Technology,Copiers,Copiers popular,309.78,2,0.2,215.27
8f02ad49-cc5a-40a7-82af-343436108d78,5/2/2024,5/4/2024,Central,Georgia,Office Supplies,Paper,Paper factor,323.25,2,0.1,278.9
ab1cf7d2-6c0e-4ea8-ade9-78e51ccb7ba1,2/17/2021,2/25/2021,West,California,Office Supplies,Binders,Binders manager,711.36,3,0,525.43
43753978-cbcc-4bf4-9c25-37f27f1ba2b0,10/3/2023,10/11/2023,South,Illinois,Furniture,Chairs,Chairs soldier,271.19,2,0.15,145.91
2f9cc5b8-525c-42b0-8db4-d937efe91859,1/11/2020,1/19/2020,Central,Washington,Furniture,Bookcases,Bookcases music,670.25,8,0.15,469.82
90739b61-6b46-46fc-bca3-25d14e7945f7,8/15/2023,8/15/2023,East,Florida,Furniture,Chairs,Chairs will,595.43,9,0.25,415.61
22c50550-7223-4cac-bebb-8982e7898b0d,12/11/2024,12/13/2024,Central,New York,Furniture,Bookcases,Bookcases manager,798.56,3,0.25,649.25
0153a4d1-b844-43e6-87da-cb993c4581f8,9/3/2021,9/12/2021,South,Florida,Technology,Accessories,Accessories elite,932.03,6,0.1,575.43
ac19c690-17dc-4aa8-af59-06217349f397,8/16/2022,8/20/2022,West,New York,Furniture,Tables,Tables popular,364.15,8,0.25,172.54
f20fb7cc-0ea1-47b7-867b-0af733116416,6/7/2024,6/11/2024,South,Ohio,Technology,Copiers,Copiers elite,769.42,3,0.2,603.07
51b1df6a-41f5-4aa4-b761-cd7c1afa797c,11/2/2021,11/3/2021,West,New York,Office Supplies,Binders,Binders music,140.62,3,0.15,75.18
66da218e-8d62-4110-90a7-7346ec04ac24,2/24/2022,2/27/2022,East,Texas,Office Supplies,Pens,Pens popular,956.33,5,0.2,686.48
d3de8ced-7a2b-477b-b6ad-371572803b43,11/19/2023,11/22/2023,Central,Illinois,Furniture,Chairs,Chairs music,162.31,5,0.05,98.59
c306f1e8-2353-46d9-83e8-9412707965d7,1/22/2022,1/31/2022,Central,Ohio,Furniture,Tables,Tables elite,959.49,8,0.05,608.3
5668d7b8-773c-4041-91f0-a643402c2bb0,8/22/2022,8/30/2022,South,Washington,Technology,Accessories,Accessories small,773.77,10,0.3,547.9
fa066ded-4a92-4164-a9aa-d8a19a018740,3/1/2023,3/2/2023,West,Washington,Furniture,Chairs,Chairs elite,907.74,4,0.2,567.92
fb87f36a-9f36-4d0f-8844-fe5f9720d8b8,6/23/2022,6/24/2022,South,New York,Technology,Accessories,Accessories prime,731.07,8,0,653.86
a2d966c7-8ebb-4ed6-a3eb-0d8c1b62db18,9/27/2020,10/5/2020,Central,New York,Office Supplies,Pens,Pens will,585.72,9,0.15,417.19
dfd46bfa-d980-4f7c-b55b-63496f316719,6/5/2021,6/5/2021,East,New York,Technology,Accessories,Accessories small,599.4,1,0.15,326.84
af8c5042-fa65-49d3-93ac-63dac810094c,8/24/2022,8/24/2022,South,Washington,Office Supplies,Pens,Pens will,220.98,3,0.3,141.41
e3ad0585-5024-4b34-8a9a-888555ef082b,7/7/2022,7/13/2022,Central,Illinois,Office Supplies,Paper,Paper soldier,698.59,9,0.05,517.28
02a78313-fcf9-45f2-9e8b-6e6b349c8479,1/5/2023,1/11/2023,East,Texas,Technology,Accessories,Accessories prime,741.47,4,0.3,253.3
1b2bb649-8ee2-4a67-a010-4b54a6731ca5,10/11/2023,10/19/2023,West,Texas,Office Supplies,Binders,Binders factor,410.31,4,0.05,261.37
1243d5a3-9c5d-4b32-843c-bfa7a212c413,11/27/2024,11/28/2024,East,New York,Furniture,Chairs,Chairs prime,448.28,1,0.05,224.37
bbd2f5ea-f85f-4437-a808-e69164cc4f13,5/9/2023,5/19/2023,West,New York,Technology,Accessories,Accessories soldier,282.5,1,0.15,167.61
6ea4027c-e5e3-4f84-ae07-13835b4e96a9,10/28/2022,11/1/2022,Central,California,Furniture,Chairs,Chairs music,597.3,10,0.2,443.44
5747c3f4-9715-4f27-8471-30f8a6323770,11/29/2024,12/1/2024,West,Ohio,Technology,Copiers,Copiers elite,259.99,5,0.1,107.08
897a85a8-3817-45cf-970f-e23bc33cdf20,10/12/2022,10/12/2022,South,Florida,Office Supplies,Binders,Binders music,687.78,9,0.1,511.59
f9e7f30a-95c0-41de-ad5c-9d849e9cdf8e,2/9/2022,2/11/2022,West,Georgia,Technology,Phones,Phones manager,278.92,4,0.1,230.96
7a9d507f-0cc9-4f77-8a1e-236083a63989,2/25/2023,3/3/2023,Central,Illinois,Office Supplies,Binders,Binders prime,553.49,7,0.05,291.55
e1370031-3870-43c9-9941-254673ac9e73,9/30/2024,10/5/2024,East,Illinois,Furniture,Chairs,Chairs factor,738.36,4,0,404.37
688348e2-8a2f-4138-a6c3-e8b493013543,7/5/2024,7/14/2024,Central,Texas,Technology,Copiers,Copiers manager,580.91,8,0.05,497.41
6082b42e-08af-435e-bebc-ce044a304afd,3/9/2021,3/12/2021,West,Ohio,Technology,Accessories,Accessories factor,759.54,8,0.05,579.55
f2ffc486-41b5-470e-9a4b-1363449c3838,2/4/2023,2/9/2023,South,Georgia,Office Supplies,Pens,Pens small,492.94,6,0.1,254.69
183ee08a-30f1-4e0c-a899-c6dad279dff6,7/2/2024,7/9/2024,West,Florida,Office Supplies,Paper,Paper manager,402.17,7,0,285.29
6a5d2d5d-ce95-4103-8692-8afcb6aeb212,6/18/2021,6/26/2021,West,Ohio,Technology,Copiers,Copiers plus,734.01,5,0.05,363.49
1c676644-01a5-491c-8fb6-ce29b05f880b,9/2/2024,9/5/2024,South,Georgia,Office Supplies,Binders,Binders prime,671.88,6,0.1,523.3
04bfebd6-1128-44b7-9c7b-ae53ed1da3f1,12/10/2020,12/15/2020,East,New York,Furniture,Tables,Tables small,734.3,8,0.05,647.42
5a37d38f-da81-4fb2-a0b0-53448ee4f9ab,8/2/2024,8/12/2024,East,California,Furniture,Tables,Tables elite,441.77,4,0,348.53
569f6b62-6a53-40d3-8e18-863b456641c5,7/22/2022,7/27/2022,East,New York,Furniture,Chairs,Chairs elite,655.84,10,0.15,462.64
21b65390-4110-4811-928a-540e5fa9d786,2/3/2023,2/9/2023,East,Ohio,Furniture,Tables,Tables soldier,552.95,5,0.2,466.61
ba3820ce-6478-48e8-bc48-b5fd40c4b5a7,8/7/2020,8/8/2020,Central,Texas,Technology,Accessories,Accessories will,278.92,10,0.2,135.26
301cfd1b-b160-43e0-bc95-ffc681d486f7,6/10/2020,6/15/2020,East,New York,Office Supplies,Pens,Pens small,586.75,4,0.1,432.68
0bc77d36-1b55-45fa-ad8c-fa62ba15c3a4,4/10/2022,4/16/2022,South,Ohio,Office Supplies,Binders,Binders popular,502.2,1,0.25,217.19
554e4052-234c-4a9e-8636-132719927a7c,3/4/2023,3/5/2023,East,Texas,Technology,Accessories,Accessories elite,268.28,10,0.15,136.26
2b35b38a-c57f-4116-94ce-ea18e29f7299,2/28/2023,3/10/2023,West,Ohio,Furniture,Tables,Tables small,932.33,6,0,865.96
1996c0c4-6877-43a8-958f-c5229ea9d70d,9/4/2021,9/6/2021,Central,Ohio,Technology,Accessories,Accessories soldier,588.36,7,0.25,459.78
2caf812f-f8ee-400e-8ebe-1f5f860976b5,6/6/2024,6/7/2024,East,Washington,Technology,Copiers,Copiers plus,975.61,1,0,624.78
77573c7f-f580-4c09-8693-2359ada002f5,4/23/2024,5/2/2024,South,Georgia,Technology,Phones,Phones factor,970.47,6,0,726.66
79cbafc7-8e8c-48a5-a0c1-76e9d1cb1806,12/29/2021,1/6/2022,Central,California,Office Supplies,Pens,Pens small,226.45,10,0.25,120.68
c8db75b1-0749-448e-88de-e655319326dc,6/17/2020,6/21/2020,Central,Illinois,Furniture,Bookcases,Bookcases small,726.09,3,0.25,390.28
c943a7fe-4b5e-45af-bb15-898718a176ce,1/11/2020,1/15/2020,South,Georgia,Office Supplies,Pens,Pens elite,773.28,2,0.05,337.78
556eebff-3845-4a7e-ac71-157278f691c2,2/10/2023,2/18/2023,Central,Ohio,Office Supplies,Paper,Paper manager,74.95,6,0.2,30.43
5baa6ad4-0867-46f3-9d40-4ddc5297171e,8/20/2021,8/26/2021,West,Ohio,Office Supplies,Paper,Paper soldier,738.6,9,0.05,514.59
7a31d285-4788-4467-b270-828890a36f47,10/11/2020,10/15/2020,South,Texas,Office Supplies,Pens,Pens prime,518.47,2,0.05,323.06
d42c93e2-08de-4908-9048-97b957f712de,5/21/2024,5/22/2024,South,Illinois,Office Supplies,Pens,Pens soldier,947.01,8,0.2,630
d62ba553-51f6-4f9a-b135-7c56000cf262,9/15/2021,9/15/2021,South,Washington,Office Supplies,Pens,Pens will,849.53,7,0.3,631.27
39bcfb88-fc31-4479-a04a-eab2ec4d66bc,7/28/2024,8/7/2024,Central,Florida,Technology,Accessories,Accessories will,335.41,10,0.25,149.81
d1ad232f-adb8-4bd2-a82c-536ad918b27b,10/15/2021,10/19/2021,South,Texas,Technology,Copiers,Copiers will,651.26,10,0.3,295.24
ad313af4-120d-4f00-8251-d9c75e4992f1,1/17/2022,1/18/2022,East,Georgia,Technology,Accessories,Accessories factor,612.62,9,0.05,462.88
c19d0ecf-d06d-4717-a359-8e963415fe3e,6/16/2022,6/20/2022,Central,California,Technology,Accessories,Accessories music,828.02,7,0.25,488.77
71b52719-790c-48cb-8c0c-72bfb0ee0d18,9/10/2023,9/12/2023,South,Ohio,Technology,Phones,Phones elite,799.62,2,0.15,698.88
38081914-40ef-4077-8081-fb225776a932,11/3/2022,11/9/2022,East,Illinois,Technology,Accessories,Accessories factor,801.18,6,0.25,625.69
80a710b8-87c4-4848-8b47-5c5427220d4f,9/8/2023,9/18/2023,South,Washington,Office Supplies,Paper,Paper will,664.65,1,0.2,562.88
f8eb818b-da98-4a71-9946-36468b420c19,8/4/2020,8/4/2020,West,Georgia,Furniture,Bookcases,Bookcases popular,260.9,9,0.2,168.9
6ef9e113-5cbd-4201-b55f-8adae77b9d00,3/12/2022,3/19/2022,South,Illinois,Technology,Copiers,Copiers music,705.92,3,0.1,636.25
faf33cb8-c8d7-448d-ab3d-4350871ecdd8,5/1/2022,5/2/2022,West,Georgia,Furniture,Chairs,Chairs popular,184.59,5,0.1,114.06
8130aefb-2990-475d-b686-4fad3c9d6169,9/2/2022,9/3/2022,East,New York,Office Supplies,Binders,Binders popular,711.93,6,0,402.34
82ab661c-0145-469a-b68a-5c470e87aacc,8/20/2023,8/21/2023,West,Washington,Technology,Accessories,Accessories elite,933.43,4,0.2,416.64
7139e6ea-4834-4bcf-a93e-947e964a495b,5/23/2022,5/30/2022,South,New York,Furniture,Bookcases,Bookcases plus,648.27,3,0.25,431.96
9cf52a97-e9ad-4a2f-a071-9bd5b3edfc94,12/13/2024,12/16/2024,Central,Illinois,Office Supplies,Binders,Binders plus,458.08,1,0.25,207.68
6c65a171-c84a-4d34-a46b-b10bb2d1b8fd,7/27/2020,8/4/2020,South,Washington,Furniture,Bookcases,Bookcases plus,359.69,8,0,195.78
799aba1c-a3dc-4cf7-82e0-888c54953c66,3/6/2022,3/15/2022,West,Texas,Office Supplies,Binders,Binders plus,158.52,6,0.3,87.83
b19897c0-684c-42b5-9099-94384355de9b,4/23/2023,4/24/2023,Central,Florida,Technology,Accessories,Accessories elite,347.53,4,0.1,153.3
88d639fb-cc0f-46d7-a22f-6eb5c75ee5e3,3/6/2022,3/12/2022,West,Florida,Technology,Accessories,Accessories prime,596.07,7,0.05,388.03
6b8109ac-2530-4f6e-8c22-9728e1382138,8/14/2021,8/16/2021,East,Georgia,Furniture,Bookcases,Bookcases soldier,849.89,10,0,744.54
e50ee665-a83f-4e07-8924-b1a434cd8aec,2/3/2021,2/9/2021,South,Georgia,Technology,Copiers,Copiers soldier,670.42,7,0.25,393.3
4ad09818-3a15-4db9-94fe-b8794f1ef46c,6/18/2020,6/27/2020,West,Georgia,Furniture,Tables,Tables plus,327.49,5,0.05,222.13
da40facf-6cc8-465b-bb71-fb369a260de4,2/29/2024,3/7/2024,Central,New York,Technology,Copiers,Copiers prime,157.55,2,0.1,123.68
9189d8ba-7cb0-4005-a31b-f8e3b4b776af,1/23/2023,1/26/2023,East,Georgia,Office Supplies,Paper,Paper music,749.19,4,0.1,627.14
eee179a7-c856-49a2-95ed-6edba7d86c5c,12/14/2021,12/15/2021,Central,Ohio,Office Supplies,Paper,Paper soldier,786.85,4,0.05,648.95
61f44e5f-9a2c-4874-a988-fd6ba257f8be,6/15/2023,6/17/2023,West,Washington,Furniture,Tables,Tables music,815.17,10,0.1,536.48
7e19ee8a-52ff-4bff-8c5d-a3ccc31d7f92,8/15/2021,8/24/2021,South,New York,Office Supplies,Binders,Binders music,986.21,2,0.05,893.79
348b0c64-6b75-47bd-b9d8-e7113687ee8f,11/10/2024,11/20/2024,West,Ohio,Furniture,Chairs,Chairs prime,872.77,4,0.05,673.33
471ae540-8887-4dea-9d3c-05cb8474b789,10/18/2020,10/27/2020,East,Ohio,Technology,Phones,Phones elite,646.42,7,0.15,264.01
48b7222f-7422-47b8-b7e8-4daa46016255,3/15/2024,3/19/2024,East,Georgia,Technology,Phones,Phones popular,481.96,8,0.1,329.7
6475c59f-cc00-4821-8acc-6a6237bd919d,10/7/2024,10/8/2024,Central,Washington,Technology,Phones,Phones music,256.94,7,0.3,112.81
61c0bd22-4106-49cf-930c-3a40c34a9df7,11/22/2021,11/30/2021,East,New York,Technology,Accessories,Accessories small,587.84,8,0.3,294.33
9b2ae25b-903b-468e-9e80-29b9016c0afe,7/6/2023,7/13/2023,South,California,Furniture,Tables,Tables soldier,932.96,3,0.15,561.88
5f459c8e-7d68-43a0-9f11-c9343d325122,12/11/2024,12/21/2024,Central,Illinois,Office Supplies,Paper,Paper popular,880.7,5,0,669.35
71fc5798-db05-4574-adea-846d9b04eb2e,9/22/2023,10/2/2023,West,Ohio,Furniture,Tables,Tables small,426.52,5,0.25,292.85
00ba8cdb-032d-4455-a601-7b8b00077f3d,12/12/2023,12/13/2023,South,New York,Furniture,Tables,Tables manager,502.97,3,0.2,237.38
9bb2ba6f-5a23-4053-986f-cd3d166f5e42,11/25/2023,11/30/2023,East,Illinois,Furniture,Bookcases,Bookcases small,709.33,8,0,373.05
4391fac6-ec69-4371-9246-25ad60af3e2d,10/3/2021,10/8/2021,West,Illinois,Office Supplies,Paper,Paper elite,413.58,3,0.25,342.38
e3e248fa-d635-4ba1-bf42-cb1f0cb2e4f8,2/27/2023,2/27/2023,West,Ohio,Technology,Copiers,Copiers plus,205.91,6,0.25,93.18
4f767e5c-314b-4b54-a15d-c3a4f726ed58,11/7/2023,11/14/2023,South,Washington,Furniture,Tables,Tables will,901.76,3,0.3,358.52
a4ef8392-b124-4953-8220-178e87d120f5,10/6/2021,10/8/2021,Central,New York,Furniture,Bookcases,Bookcases music,662.39,4,0.2,435.52
9b8ac354-50f1-4fef-84bd-58a3cead7799,2/24/2021,3/4/2021,West,Georgia,Technology,Copiers,Copiers will,229.21,7,0.1,164.49
1fe42337-8c66-4dd8-88f4-0f34aca6074b,8/18/2020,8/21/2020,Central,Florida,Office Supplies,Binders,Binders will,614.23,9,0,579.09
d22bbed7-b1ee-4981-a72c-5d51ea53a687,10/28/2024,11/6/2024,East,New York,Office Supplies,Pens,Pens plus,569.04,3,0.3,318.78
f6caeea9-7f11-4bb2-837a-a73671ee2d40,5/18/2020,5/18/2020,Central,Ohio,Office Supplies,Paper,Paper will,87.84,1,0.3,46.21
7cfa0897-ea06-4700-b25b-485c91cec984,12/8/2023,12/14/2023,Central,Illinois,Furniture,Chairs,Chairs elite,559.74,10,0.05,301.58
6f6617a2-dad5-4fa7-9059-e86159b523c0,2/20/2021,2/22/2021,West,New York,Technology,Phones,Phones factor,421.19,2,0.1,313.81
4bc1f3e1-7eac-4dc4-8f83-717f065ccc02,6/25/2020,7/1/2020,West,Illinois,Furniture,Bookcases,Bookcases manager,631.68,1,0.1,459.88
bc913c8e-ab52-4566-b24e-8b4cb2fda65c,12/20/2023,12/22/2023,Central,Florida,Technology,Accessories,Accessories popular,205.64,6,0.2,126.68
5cc97459-939d-4d49-9b18-8a77179ad7dc,9/16/2020,9/20/2020,Central,Illinois,Technology,Accessories,Accessories music,782.86,1,0.1,627.63
312c9092-df22-4acc-9aef-0b395cdfe5b9,12/29/2023,1/7/2024,West,Washington,Technology,Accessories,Accessories soldier,521.34,9,0.1,213.21
18a13966-ea94-413c-84a1-20fed7868431,6/6/2021,6/7/2021,East,New York,Technology,Copiers,Copiers factor,736.64,4,0.25,438.21
6a55323f-46a9-4124-9dc5-2453932025b0,4/4/2020,4/11/2020,South,California,Office Supplies,Pens,Pens popular,924.22,3,0.3,329.51
4cc4e99f-7443-43d0-9ee1-acccd8109c40,5/23/2021,5/29/2021,East,Florida,Technology,Phones,Phones factor,307.7,2,0.2,167.55
d7cf3a12-17c6-4c83-9c76-df383bb82af6,7/5/2024,7/13/2024,Central,Washington,Furniture,Bookcases,Bookcases small,115.48,8,0.3,54.5
088a2de2-038a-47d5-9e1b-b9f405c5c376,2/6/2023,2/13/2023,West,Georgia,Furniture,Bookcases,Bookcases popular,240.64,10,0.3,116.01
04b77e31-3282-41a2-8a98-2d4e4683b82a,4/26/2023,5/3/2023,South,New York,Furniture,Chairs,Chairs factor,905.42,4,0.05,356.21
adb70657-0eb8-4b46-bc0b-3f625b330542,1/14/2023,1/19/2023,South,Texas,Technology,Copiers,Copiers small,883.34,6,0,722.05
ddd9d2fb-f81a-4958-8449-55cb385b0be1,2/24/2021,3/4/2021,East,New York,Furniture,Bookcases,Bookcases factor,517.43,1,0.05,399.26
f2743f17-eecb-4e4b-9be8-c9cb76893be3,9/27/2024,10/5/2024,East,Florida,Office Supplies,Binders,Binders will,900.8,8,0.25,352.09
171c6e2d-630c-4251-9268-2013e66868cc,6/2/2020,6/11/2020,Central,Ohio,Technology,Accessories,Accessories popular,463.23,3,0.05,253.11
5dee1603-d633-4775-ba68-07b41b909517,10/13/2021,10/20/2021,East,Florida,Office Supplies,Paper,Paper small,120.95,4,0.05,97.76
1e6afb65-2630-45a9-af07-e1723cc2a51e,12/2/2020,12/9/2020,West,Georgia,Office Supplies,Pens,Pens music,436.19,9,0.1,385.6
9809299e-e3d0-42c1-b079-4468a21040ac,8/6/2022,8/10/2022,East,California,Furniture,Tables,Tables popular,199.73,5,0.3,133.71
28617fdf-bb35-433b-af80-0f2f87534c83,10/30/2020,10/31/2020,Central,Texas,Technology,Accessories,Accessories soldier,969.98,7,0.2,372.7
3ef4d525-06df-49de-ac8d-08d58064ba85,3/4/2020,3/10/2020,West,Illinois,Office Supplies,Binders,Binders manager,760.67,4,0,497.57
eb67a164-b3da-43b9-b9af-5f7f44a93fe5,5/6/2020,5/9/2020,East,Texas,Furniture,Tables,Tables small,832.49,6,0.25,543.89
569dbd5f-8ebd-44d7-8afd-4ac91ee58848,2/14/2020,2/15/2020,Central,Illinois,Furniture,Chairs,Chairs manager,471.26,3,0,423.09
22cc02d7-f1fe-42d8-a08b-ea5ef3947615,8/2/2022,8/2/2022,South,Florida,Furniture,Chairs,Chairs popular,461.5,7,0.15,177.68
7494bfbf-5bbc-4dc3-9789-08432162972d,3/15/2021,3/17/2021,West,Texas,Office Supplies,Pens,Pens prime,473.71,3,0,349.48
87bd28d6-9d15-4987-8b4e-f77fc7c778d4,4/23/2022,5/1/2022,West,New York,Office Supplies,Paper,Paper will,133.34,7,0.05,81.98
66d3c3e9-e8dd-41a6-979a-512dd399d66b,5/20/2024,5/25/2024,South,Texas,Office Supplies,Binders,Binders soldier,792.36,6,0.2,482.3
17ccc904-f678-4e70-b238-10dfe4beae90,2/23/2020,2/28/2020,South,Washington,Technology,Accessories,Accessories plus,77.84,5,0,65.76
0492b513-34dc-4bad-967c-9e7ac76a62f2,4/21/2021,4/23/2021,East,California,Furniture,Tables,Tables plus,674.02,5,0.2,514.99
279e0671-273f-4cdf-8fb1-5c51644635d6,9/29/2024,10/5/2024,Central,New York,Office Supplies,Paper,Paper popular,217.3,10,0.1,174.11
8931e074-73a3-40de-87b2-9530ad7a720f,3/8/2023,3/17/2023,South,New York,Furniture,Chairs,Chairs small,950.95,8,0.2,487.82
bf1c95d0-7ef3-4924-9edd-5b9363d5b6bf,4/25/2020,4/28/2020,West,Florida,Technology,Accessories,Accessories popular,68.93,8,0,40.15
97512d96-b30f-4eea-b8f7-7366eeba37ef,1/8/2024,1/10/2024,East,Washington,Office Supplies,Paper,Paper small,70.82,10,0.25,56.05
392bea36-fe1d-47b1-9b32-7fa2aedda481,2/4/2022,2/14/2022,West,Ohio,Office Supplies,Binders,Binders prime,145.98,5,0.1,65.88
4bf4339d-1c0d-468e-8a47-9b91b3598bd2,8/22/2023,8/27/2023,West,Ohio,Furniture,Chairs,Chairs music,970.31,10,0.3,491.77
c463a9f7-ce6d-4743-8e9e-525ed079a322,2/12/2024,2/16/2024,East,Florida,Furniture,Tables,Tables plus,742.39,10,0.15,596.01
5a105869-f2e7-4b86-9590-4a94f4ed6f6d,10/13/2021,10/22/2021,East,California,Furniture,Chairs,Chairs popular,587.27,8,0.05,333.33
3d9147ba-7cb8-45a8-afe4-0ecf1c3eb507,10/16/2021,10/18/2021,West,California,Technology,Accessories,Accessories small,830.58,6,0.15,312.13
0d0044de-0865-4727-a63a-1f5d172930e2,12/18/2021,12/22/2021,West,Ohio,Furniture,Chairs,Chairs prime,51.22,7,0.15,38.04
5f5e8c96-e011-404e-8b3a-ad57699c22de,12/10/2024,12/16/2024,West,Florida,Office Supplies,Binders,Binders prime,406.58,8,0.3,302.47
18e7b969-668e-42b9-a075-22903b5789a3,5/30/2020,5/30/2020,South,Florida,Office Supplies,Paper,Paper small,352.78,2,0,207.43
c2af6bd4-cfaa-408f-9a0b-918bb8cb8ad3,1/25/2023,1/26/2023,West,Ohio,Office Supplies,Binders,Binders soldier,986.01,8,0.25,359.81
bf910050-50b4-4f67-a9f2-94c636a84cad,4/19/2020,4/20/2020,Central,Texas,Office Supplies,Paper,Paper music,975.68,7,0.25,601.67
8081c5a5-2196-4f51-9438-1493075b343b,5/1/2021,5/2/2021,East,Ohio,Furniture,Bookcases,Bookcases small,593.18,8,0.05,248.68
a1c9aa8d-ffec-4c36-a846-63e08fd488e5,8/26/2021,9/5/2021,Central,Illinois,Technology,Copiers,Copiers prime,506.31,2,0,260.15
d919d684-fca5-4005-9cb4-04abd9cce434,9/24/2024,9/25/2024,South,Florida,Office Supplies,Pens,Pens popular,497.4,5,0,374.56
242ca831-5b01-4eb2-a303-934271b40638,12/18/2024,12/24/2024,West,Texas,Office Supplies,Paper,Paper plus,473.49,5,0.15,287.22
10fd45f2-e9e9-4deb-847f-5523bf7673bc,5/6/2020,5/8/2020,West,New York,Technology,Copiers,Copiers will,141.87,6,0.3,84.15
95161cbd-dbb9-4839-b454-4511c97e7702,8/3/2024,8/11/2024,South,Texas,Office Supplies,Binders,Binders small,702.71,8,0.2,559.65
aaa87103-c07f-4ecd-b255-2f5292bc003b,3/19/2022,3/19/2022,West,Illinois,Technology,Copiers,Copiers prime,905.43,10,0.25,745.12
dea8372d-5ec2-47b6-a780-1bd46b779a17,12/20/2020,12/22/2020,South,California,Furniture,Tables,Tables soldier,169.88,7,0,160.29
a6ceccaa-2c68-40de-ab09-18ddf1716bd8,9/4/2024,9/13/2024,South,Washington,Office Supplies,Pens,Pens music,915.26,2,0,561.47
e65d48bb-61d0-44dd-bd72-edc412576707,11/30/2022,12/7/2022,South,Florida,Furniture,Chairs,Chairs soldier,641.91,9,0.3,344.17
c2c12aa2-7832-4803-af8d-d6d2dc0e7223,3/6/2023,3/15/2023,Central,Washington,Technology,Accessories,Accessories will,928.68,10,0.3,359.6
944cd284-2ad7-4dba-8c76-61ea6d8164f9,6/24/2021,6/30/2021,South,Florida,Technology,Phones,Phones plus,593.42,8,0,293.57
41219d07-011e-4d4b-9752-909282ceaa78,5/31/2023,6/10/2023,South,Texas,Technology,Phones,Phones popular,86.84,6,0.25,40.32
7e7af603-f951-4201-8406-780cd7e785fb,2/11/2020,2/16/2020,East,California,Office Supplies,Pens,Pens soldier,316.33,8,0.3,210.51
120af20d-36fd-4fee-abdc-f987139a76fc,9/7/2021,9/14/2021,South,California,Office Supplies,Pens,Pens will,742.36,10,0.25,291.72
661f9bc6-687e-41a5-b3d3-811e2193d7ea,2/26/2024,3/4/2024,Central,Ohio,Technology,Phones,Phones soldier,829.97,9,0.3,343.87
b7523b9e-cb39-4f63-b27f-0ef15c52c8fa,5/17/2024,5/25/2024,East,Georgia,Technology,Accessories,Accessories manager,215.05,4,0.3,78.91
